city_name,date,pm10
Taloja,10/24/2010,101
Mumbai Metro,10/24/2010,122.75
Chandrapur,10/24/2010,73
Raigad,10/24/2010,86.5
Ulhasnagar,10/24/2010,121
Mumbai,10/24/2010,149
Pune,10/24/2010,86.5
Dahanu,10/24/2010,73
Solapur,10/24/2010,101
Sangli,10/24/2010,42
Taloja,10/24/2011,122.3333
Raigad,10/24/2011,160.5
Aurangabad,10/24/2011,77
Kolhapur,10/24/2011,70
Navi Mumbai,10/24/2011,173
Sangli,10/24/2011,69
Mumbai Metro,10/24/2011,146.4583
Solapur,10/24/2011,99
Pune,10/24/2011,160.5
Ulhasnagar,10/24/2011,101
Latur,10/24/2011,120
Amravati,10/24/2011,94
Jalgaon,10/24/2011,114
Nagpur,10/24/2011,73.5
Nashik,10/24/2011,93.5
Mumbai,10/24/2011,189.5
Nagpur,10/24/2012,133.5
Dahanu,10/24/2012,496
Navi Mumbai,10/24/2012,80
Akola,10/24/2012,137
Panvel,10/24/2012,113
Pune,10/24/2012,73.66666
Ulhasnagar,10/24/2012,84.5
Nashik,10/24/2012,78.5
Mumbai Metro,10/24/2012,81.625
Raigad,10/24/2012,73.66666
Taloja,10/24/2012,49
Aurangabad,10/24/2012,75
Nanded,10/24/2012,24
Jalna,10/24/2012,179
Sangli,10/24/2012,41
Chandrapur,10/24/2012,496
Solapur,10/24/2012,49
Latur,10/24/2012,101
Amravati,10/24/2012,85
Kolhapur,10/24/2012,137
Mumbai Metro,10/24/2013,81.41666
Solapur,10/24/2013,62.5
Ambernath,10/24/2013,65
Nagpur,10/24/2013,93
Raigad,10/24/2013,78.66666
Sangli,10/24/2013,47
Akola,10/24/2013,126
Jalna,10/24/2013,74
Latur,10/24/2013,43
Bhiwandi,10/24/2013,83
Dahanu,10/24/2013,65.33334
Taloja,10/24/2013,94.66666
Nanded,10/24/2013,53
Navi Mumbai,10/24/2013,95.66666
Dombivali,10/24/2013,70
Pune,10/24/2013,78.66666
Mumbai,10/24/2013,97
Chandrapur,10/24/2013,65.33334
Thane,10/24/2013,98
Jalgaon,10/24/2013,132
Badlapur,10/24/2013,48
Nashik,10/24/2013,61
Aurangabad,10/24/2013,50
Aurangabad,10/25/2010,49
Jalgaon,10/25/2010,126
Mumbai Metro,10/25/2010,124.7083
Navi Mumbai,10/25/2010,134.5
Sangli,10/25/2010,37
Nashik,10/25/2010,54
Mumbai,10/25/2010,148
Raigad,10/25/2010,107.6667
Taloja,10/25/2010,124.3333
Pune,10/25/2010,107.6667
Ulhasnagar,10/25/2010,92
Amravati,10/25/2010,63
Nagpur,10/25/2010,60.5
Solapur,10/25/2010,114
Kolhapur,10/25/2010,50
Akola,10/25/2010,105
Aurangabad,10/25/2011,68
Kolhapur,10/25/2011,125
Latur,10/25/2011,94
Solapur,10/25/2011,112.5
Dahanu,10/25/2011,192
Amravati,10/25/2011,103
Kalyan,10/25/2011,71
Raigad,10/25/2011,173
Badlapur,10/25/2011,123
Thane,10/25/2011,60
Mumbai Metro,10/25/2011,122.0278
Taloja,10/25/2011,118.6667
Pune,10/25/2011,173
Navi Mumbai,10/25/2011,126.5
Mumbai,10/25/2011,233
Nagpur,10/25/2011,73
Chandrapur,10/25/2011,192
Jalgaon,10/25/2011,120
Nashik,10/25/2011,96.5
Jalna,10/25/2011,337
Raigad,10/25/2012,85
Mumbai,10/25/2012,114
Mumbai Metro,10/25/2012,92.11111
Ambernath,10/25/2012,111
Bhiwandi,10/25/2012,66
Solapur,10/25/2012,103.5
Dahanu,10/25/2012,146.6667
Chandrapur,10/25/2012,146.6667
Nagpur,10/25/2012,90
Sangli,10/25/2012,97
Navi Mumbai,10/25/2012,82.33334
Latur,10/25/2012,100
Amravati,10/25/2012,63
Aurangabad,10/25/2012,71
Nanded,10/25/2012,27
Jalgaon,10/25/2012,129
Akola,10/25/2012,139
Nashik,10/25/2012,94
Jalna,10/25/2012,129
Pune,10/25/2012,85
Thane,10/25/2012,65
Kolhapur,10/25/2012,60
Taloja,10/25/2012,114.3333
Sangli,10/25/2013,31
Akola,10/25/2013,140
Raigad,10/25/2013,68
Chandrapur,10/25/2013,157.5
Jalna,10/25/2013,70
Dahanu,10/25/2013,157.5
Taloja,10/25/2013,77
Kolhapur,10/25/2013,116
Lote,10/25/2013,81
Thane,10/25/2013,94
Mumbai Metro,10/25/2013,102.1667
Amravati,10/25/2013,106
Solapur,10/25/2013,55
Nanded,10/25/2013,62
Jalgaon,10/25/2013,108
Aurangabad,10/25/2013,75
Pune,10/25/2013,68
Navi Mumbai,10/25/2013,62.66667
Latur,10/25/2013,75
Mumbai,10/25/2013,175
Nagpur,10/25/2013,124
Nashik,10/25/2013,75.5
Amravati,10/26/2010,110
Pune,10/26/2010,104
Chandrapur,10/26/2010,164.5
Jalna,10/26/2010,142
Taloja,10/26/2010,110.3333
Dahanu,10/26/2010,164.5
Solapur,10/26/2010,118.5
Kolhapur,10/26/2010,104
Latur,10/26/2010,166
Nagpur,10/26/2010,65.5
Navi Mumbai,10/26/2010,112.3333
Mumbai Metro,10/26/2010,139.7222
Raigad,10/26/2010,104
Mumbai,10/26/2010,196.5
Aurangabad,10/26/2010,71
Nashik,10/26/2010,62.5
Jalgaon,10/26/2010,130
Akola,10/26/2010,107
Solapur,10/26/2011,145
Pune,10/26/2011,211.6
Jalna,10/26/2011,336
Sangli,10/26/2011,59
Navi Mumbai,10/26/2011,153
Thane,10/26/2011,57
Mumbai Metro,10/26/2011,160.8
Kolhapur,10/26/2011,122
Aurangabad,10/26/2011,158
Jalgaon,10/26/2011,126
Nagpur,10/26/2011,223.6667
Amravati,10/26/2011,108.3333
Nashik,10/26/2011,98.5
Taloja,10/26/2011,145
Mumbai,10/26/2011,358
Kalyan,10/26/2011,91
Latur,10/26/2011,177
Raigad,10/26/2011,211.6
Dombivali,10/26/2012,103
Kolhapur,10/26/2012,155
Thane,10/26/2012,62
Amravati,10/26/2012,93
Solapur,10/26/2012,97.5
Dahanu,10/26/2012,51
Nagpur,10/26/2012,107
Sangli,10/26/2012,39
Mumbai,10/26/2012,72
Navi Mumbai,10/26/2012,66
Aurangabad,10/26/2012,81
Bhiwandi,10/26/2012,65
Jalgaon,10/26/2012,107
Nashik,10/26/2012,74.5
Jalna,10/26/2012,68
Latur,10/26/2012,64
Akola,10/26/2012,154
Mumbai Metro,10/26/2012,76.88889
Taloja,10/26/2012,93.33334
Nanded,10/26/2012,50
Chandrapur,10/26/2012,51
Latur,10/26/2013,56
Pune,10/26/2013,67
Nanded,10/26/2013,57
Lote,10/26/2013,86
Mumbai Metro,10/26/2013,84.4
Aurangabad,10/26/2013,84
Navi Mumbai,10/26/2013,82
Chandrapur,10/26/2013,87.33334
Raigad,10/26/2013,67
Amravati,10/26/2013,137
Nagpur,10/26/2013,35
Dahanu,10/26/2013,87.33334
Nashik,10/26/2013,62
Solapur,10/26/2013,85
Thane,10/26/2013,131
Akola,10/26/2013,142
Taloja,10/26/2013,85
Jalgaon,10/26/2013,109
Sangli,10/26/2013,55
Panvel,10/26/2013,61
Kolhapur,10/26/2013,91
Mumbai,10/26/2013,63
Jalna,10/27/2010,99
Mumbai Metro,10/27/2010,126.3
Mumbai,10/27/2010,174.5
Taloja,10/27/2010,145
Raigad,10/27/2010,148
Amravati,10/27/2010,136
Chandrapur,10/27/2010,217
Panvel,10/27/2010,90
Ulhasnagar,10/27/2010,90
Pune,10/27/2010,148
Dahanu,10/27/2010,217
Jalgaon,10/27/2010,137
Navi Mumbai,10/27/2010,132
Nagpur,10/27/2010,76
Sangli,10/27/2010,81
Kolhapur,10/27/2010,90
Akola,10/27/2010,128
Aurangabad,10/27/2010,83
Latur,10/27/2010,143
Nashik,10/27/2010,94.5
Solapur,10/27/2010,145
Jalgaon,10/27/2011,133
Navi Mumbai,10/27/2011,126.6667
Badlapur,10/27/2011,114
Mumbai,10/27/2011,403.5
Nagpur,10/27/2011,184.3333
Kolhapur,10/27/2011,74
Dahanu,10/27/2011,165.5
Latur,10/27/2011,131
Aurangabad,10/27/2011,102
Pune,10/27/2011,147.6
Sangli,10/27/2011,47
Solapur,10/27/2011,99
Taloja,10/27/2011,106.3333
Jalna,10/27/2011,98
Amravati,10/27/2011,60
Nashik,10/27/2011,177.5
Raigad,10/27/2011,147.6
Mumbai Metro,10/27/2011,161.1
Chandrapur,10/27/2011,165.5
Thane,10/27/2011,55
Latur,10/27/2012,101
Kolhapur,10/27/2012,142
Nanded,10/27/2012,49
Bhiwandi,10/27/2012,60
Akola,10/27/2012,155
Panvel,10/27/2012,81
Raigad,10/27/2012,103
Nagpur,10/27/2012,73
Aurangabad,10/27/2012,77
Navi Mumbai,10/27/2012,117.5
Jalgaon,10/27/2012,104
Nashik,10/27/2012,76
Dahanu,10/27/2012,108
Chandrapur,10/27/2012,108
Amravati,10/27/2012,82.5
Solapur,10/27/2012,108
Pune,10/27/2012,103
Mumbai Metro,10/27/2012,83.91666
Thane,10/27/2012,61
Taloja,10/27/2012,108
Mumbai,10/27/2012,76
Sangli,10/27/2012,37
Navi Mumbai,10/27/2013,49
Bhiwandi,10/27/2013,67
Raigad,10/27/2013,73
Taloja,10/27/2013,88
Sangli,10/27/2013,50
Solapur,10/27/2013,88
Mumbai,10/27/2013,127.5
Pune,10/27/2013,73
Mumbai Metro,10/27/2013,89.1
Nagpur,10/27/2013,123
Ulhasnagar,10/27/2013,114
Solapur,10/28/2010,117.5
Sangli,10/28/2010,54
Aurangabad,10/28/2010,61
Nashik,10/28/2010,81.5
Taloja,10/28/2010,123.3333
Pune,10/28/2010,118
Mumbai,10/28/2010,158
Jalgaon,10/28/2010,141
Nagpur,10/28/2010,114.5
Chandrapur,10/28/2010,167.3333
Mumbai Metro,10/28/2010,136.2222
Navi Mumbai,10/28/2010,127.3333
Akola,10/28/2010,130
Jalna,10/28/2010,117
Raigad,10/28/2010,118
Amravati,10/28/2010,72
Kolhapur,10/28/2010,52
Dahanu,10/28/2010,167.3333
Mumbai,10/28/2011,201
Bhiwandi,10/28/2011,61
Kolhapur,10/28/2011,135
Nagpur,10/28/2011,143.3333
Jalgaon,10/28/2011,112
Aurangabad,10/28/2011,170
Panvel,10/28/2011,247
Nashik,10/28/2011,113
Jalna,10/28/2011,89
Navi Mumbai,10/28/2011,99
Solapur,10/28/2011,100.5
Pune,10/28/2011,147.6667
Mumbai Metro,10/28/2011,128.25
Thane,10/28/2011,61
Amravati,10/28/2011,113
Raigad,10/28/2011,147.6667
Dahanu,10/28/2011,152.5
Latur,10/28/2011,155
Chandrapur,10/28/2011,152.5
Sangli,10/28/2011,55
Taloja,10/28/2011,100.5
Mumbai,10/28/2012,67
Dahanu,10/28/2012,60
Pune,10/28/2012,105.3333
Bhiwandi,10/28/2012,62
Ulhasnagar,10/28/2012,123
Taloja,10/28/2012,96
Chandrapur,10/28/2012,60
Navi Mumbai,10/28/2012,107
Mumbai Metro,10/28/2012,87.83334
Raigad,10/28/2012,105.3333
Nagpur,10/28/2012,79
Solapur,10/28/2012,96
Thane,10/28/2012,72
Sangli,10/28/2012,58
Latur,10/28/2013,51
Ambernath,10/28/2013,77
Sangli,10/28/2013,42
Dombivali,10/28/2013,49
Kolhapur,10/28/2013,60
Nagpur,10/28/2013,98.5
Nanded,10/28/2013,112
Chandrapur,10/28/2013,139
Dahanu,10/28/2013,139
Raigad,10/28/2013,76.66666
Mumbai,10/28/2013,96
Ulhasnagar,10/28/2013,57
Jalgaon,10/28/2013,109
Mumbai Metro,10/28/2013,76.33334
Aurangabad,10/28/2013,89
Akola,10/28/2013,114
Nashik,10/28/2013,81
Pune,10/28/2013,76.66666
Taloja,10/28/2013,124.3333
Solapur,10/28/2013,96.5
Bhiwandi,10/28/2013,67
Navi Mumbai,10/28/2013,64
Dahanu,10/29/2010,96
Latur,10/29/2010,86
Nashik,10/29/2010,84
Taloja,10/29/2010,118.3333
Mumbai,10/29/2010,263.5
Jalgaon,10/29/2010,121
Amravati,10/29/2010,108
Navi Mumbai,10/29/2010,128.3333
Kolhapur,10/29/2010,110
Akola,10/29/2010,138
Pune,10/29/2010,132.6667
Solapur,10/29/2010,107.5
Nagpur,10/29/2010,69
Raigad,10/29/2010,132.6667
Mumbai Metro,10/29/2010,170.0556
Chandrapur,10/29/2010,96
Sangli,10/29/2010,37
Aurangabad,10/29/2010,90
Jalna,10/29/2010,148
Nagpur,10/29/2011,46
Sangli,10/29/2011,56
Jalgaon,10/29/2011,116
Mumbai Metro,10/29/2011,122.75
Nashik,10/29/2011,143.5
Kolhapur,10/29/2011,108
Dahanu,10/29/2011,113
Akola,10/29/2011,161
Aurangabad,10/29/2011,107
Raigad,10/29/2011,125
Chandrapur,10/29/2011,113
Thane,10/29/2011,59
Navi Mumbai,10/29/2011,138.5
Panvel,10/29/2011,140
Taloja,10/29/2011,147
Pune,10/29/2011,125
Solapur,10/29/2011,147
Latur,10/29/2011,121
Bhiwandi,10/29/2011,53
Amravati,10/29/2011,103
Mumbai,10/29/2011,199
Latur,10/29/2012,67
Nanded,10/29/2012,91
Taloja,10/29/2012,120.3333
Aurangabad,10/29/2012,69
Sangli,10/29/2012,60
Akola,10/29/2012,130
Kolhapur,10/29/2012,56
Navi Mumbai,10/29/2012,111
Ulhasnagar,10/29/2012,41
Solapur,10/29/2012,95.5
Amravati,10/29/2012,70
Raigad,10/29/2012,98
Mumbai,10/29/2012,85
Mumbai Metro,10/29/2012,80.88889
Nashik,10/29/2012,78.66666
Ambernath,10/29/2012,57
Jalgaon,10/29/2012,114
Chandrapur,10/29/2012,233
Dahanu,10/29/2012,233
Pune,10/29/2012,98
Thane,10/29/2012,71
Mumbai,10/29/2013,70
Aurangabad,10/29/2013,91
Amravati,10/29/2013,139
Badlapur,10/29/2013,36
Nagpur,10/29/2013,34
Akola,10/29/2013,115
Jalna,10/29/2013,126
Mumbai Metro,10/29/2013,103.3611
Latur,10/29/2013,79
Navi Mumbai,10/29/2013,195
Jalgaon,10/29/2013,120.3333
Solapur,10/29/2013,130
Dombivali,10/29/2013,78
Thane,10/29/2013,118.6667
Raigad,10/29/2013,103
Taloja,10/29/2013,122.5
Kolhapur,10/29/2013,90
Nanded,10/29/2013,87
Nashik,10/29/2013,129
Pune,10/29/2013,103
Pune,10/3/2010,108
Dahanu,10/3/2010,136
Navi Mumbai,10/3/2010,122
Mumbai Metro,10/3/2010,114
Solapur,10/3/2010,104
Raigad,10/3/2010,108
Taloja,10/3/2010,104
Chandrapur,10/3/2010,136
Mumbai,10/3/2010,160
Sangli,10/3/2010,39
Ulhasnagar,10/3/2010,70
Chandrapur,10/3/2011,245
Sangli,10/3/2011,31
Mumbai Metro,10/3/2011,87.36667
Kolhapur,10/3/2011,67
Nashik,10/3/2011,65.5
Thane,10/3/2011,53
Latur,10/3/2011,107
Taloja,10/3/2011,78.33334
Mumbai,10/3/2011,96.5
Navi Mumbai,10/3/2011,128
Pune,10/3/2011,63
Amravati,10/3/2011,59
Raigad,10/3/2011,63
Jalgaon,10/3/2011,116
Nagpur,10/3/2011,47
Dahanu,10/3/2011,245
Solapur,10/3/2011,72.5
Akola,10/3/2011,122
Ulhasnagar,10/3/2011,81
Aurangabad,10/3/2011,62
Chandrapur,10/3/2012,103.5
Pune,10/3/2012,58
Ulhasnagar,10/3/2012,62.5
Thane,10/3/2012,64
Aurangabad,10/3/2012,54
Amravati,10/3/2012,46
Latur,10/3/2012,70
Mumbai,10/3/2012,52
Jalgaon,10/3/2012,131
Kolhapur,10/3/2012,96
Raigad,10/3/2012,58
Sangli,10/3/2012,95
Navi Mumbai,10/3/2012,63.5
Nashik,10/3/2012,92.5
Mumbai Metro,10/3/2012,66.28571
Jalna,10/3/2012,80
Dahanu,10/3/2012,103.5
Nagpur,10/3/2012,184.5
Kalyan,10/3/2012,63
Nanded,10/3/2012,27
Solapur,10/3/2012,45
Panvel,10/3/2012,114
Taloja,10/3/2012,45
Mumbai,10/3/2013,71
Taloja,10/3/2013,95.33334
Thane,10/3/2013,71
Nanded,10/3/2013,30
Nashik,10/3/2013,59.5
Ambernath,10/3/2013,58
Raigad,10/3/2013,50.66667
Sangli,10/3/2013,36
Akola,10/3/2013,124
Chandrapur,10/3/2013,49.33333
Dombivali,10/3/2013,148
Jalgaon,10/3/2013,128
Jalna,10/3/2013,66
Dahanu,10/3/2013,49.33333
Pune,10/3/2013,50.66667
Aurangabad,10/3/2013,42
Badlapur,10/3/2013,100
Solapur,10/3/2013,74
Bhiwandi,10/3/2013,84
Navi Mumbai,10/3/2013,40
Latur,10/3/2013,152
Mumbai Metro,10/3/2013,83.41666
Sangli,10/30/2010,95
Jalgaon,10/30/2010,120
Taloja,10/30/2010,149
Solapur,10/30/2010,149
Dahanu,10/30/2010,138.5
Chandrapur,10/30/2010,138.5
Panvel,10/30/2010,94
Pune,10/30/2010,146
Kolhapur,10/30/2010,94
Aurangabad,10/30/2010,88
Nashik,10/30/2010,92
Navi Mumbai,10/30/2010,126.6667
Mumbai Metro,10/30/2010,138.9167
Raigad,10/30/2010,146
Mumbai,10/30/2010,186
Amravati,10/30/2010,142
Nagpur,10/30/2010,70.5
Ulhasnagar,10/30/2011,162
Mumbai,10/30/2011,261
Sangli,10/30/2011,88
Solapur,10/30/2011,153
Thane,10/30/2011,59
Mumbai Metro,10/30/2011,146.6
Taloja,10/30/2011,153
Chandrapur,10/30/2011,142.5
Pune,10/30/2011,134.5
Raigad,10/30/2011,134.5
Navi Mumbai,10/30/2011,98
Dahanu,10/30/2011,142.5
Lote,10/30/2011,114
Akola,10/30/2011,165
Raigad,10/30/2012,120.3333
Jalna,10/30/2012,152
Latur,10/30/2012,120
Akola,10/30/2012,131
Nashik,10/30/2012,72.5
Pune,10/30/2012,120.3333
Amravati,10/30/2012,96
Kalyan,10/30/2012,69
Dombivali,10/30/2012,57.5
Kolhapur,10/30/2012,141
Jalgaon,10/30/2012,116
Mumbai Metro,10/30/2012,86.56667
Navi Mumbai,10/30/2012,104.3333
Nagpur,10/30/2012,104
Solapur,10/30/2012,111
Taloja,10/30/2012,123
Aurangabad,10/30/2012,68
Mumbai,10/30/2012,79
Taloja,10/30/2013,122
Navi Mumbai,10/30/2013,93.66666
Solapur,10/30/2013,122
Mumbai,10/30/2013,193
Akola,10/30/2013,127
Nanded,10/30/2013,33
Latur,10/30/2013,98
Panvel,10/30/2013,160
Aurangabad,10/30/2013,67
Jalgaon,10/30/2013,138
Nagpur,10/30/2013,112.5
Chandrapur,10/30/2013,171
Bhiwandi,10/30/2013,85
Thane,10/30/2013,156
Pune,10/30/2013,115.3333
Raigad,10/30/2013,115.3333
Dahanu,10/30/2013,171
Mumbai Metro,10/30/2013,117.7083
Sangli,10/30/2013,69
Nashik,10/30/2013,85
Kolhapur,10/30/2013,88
Ulhasnagar,10/30/2013,79
Dombivali,10/30/2013,53
Amravati,10/30/2013,144
Mumbai Metro,10/31/2010,143.25
Navi Mumbai,10/31/2010,134.5
Taloja,10/31/2010,119
Mumbai,10/31/2010,202.5
Ulhasnagar,10/31/2010,117
Pune,10/31/2010,137
Sangli,10/31/2010,74
Solapur,10/31/2010,119
Raigad,10/31/2010,137
Akola,10/31/2011,134
Mumbai,10/31/2011,173.5
Raigad,10/31/2011,149.6667
Nashik,10/31/2011,96
Jalgaon,10/31/2011,109
Ulhasnagar,10/31/2011,102
Solapur,10/31/2011,104
Latur,10/31/2011,111
Pune,10/31/2011,149.6667
Kolhapur,10/31/2011,62
Navi Mumbai,10/31/2011,167
Sangli,10/31/2011,51
Taloja,10/31/2011,110
Mumbai Metro,10/31/2011,138.125
Aurangabad,10/31/2011,84
Nagpur,10/31/2011,59.5
Solapur,10/31/2012,118
Taloja,10/31/2012,118
Thane,10/31/2012,65
Nashik,10/31/2012,99
Navi Mumbai,10/31/2012,160.5
Mumbai,10/31/2012,104.5
Kolhapur,10/31/2012,126
Latur,10/31/2012,91
Ulhasnagar,10/31/2012,70.5
Jalna,10/31/2012,115
Aurangabad,10/31/2012,91
Akola,10/31/2012,141
Mumbai Metro,10/31/2012,99.92857
Dahanu,10/31/2012,204.5
Chandrapur,10/31/2012,204.5
Panvel,10/31/2012,111
Jalgaon,10/31/2012,132
Nagpur,10/31/2012,75
Pune,10/31/2012,130.25
Sangli,10/31/2012,96
Nanded,10/31/2012,27
Amravati,10/31/2012,79
Kalyan,10/31/2012,70
Raigad,10/31/2012,130.25
Raigad,10/31/2013,115
Pune,10/31/2013,115
Sangli,10/31/2013,110
Akola,10/31/2013,126
Solapur,10/31/2013,114
Jalgaon,10/31/2013,135
Mumbai Metro,10/31/2013,103.8667
Latur,10/31/2013,93
Mumbai,10/31/2013,135
Aurangabad,10/31/2013,84
Taloja,10/31/2013,112.6667
Nashik,10/31/2013,112.5
Kolhapur,10/31/2013,63
Nagpur,10/31/2013,56
Navi Mumbai,10/31/2013,96.66666
Thane,10/31/2013,77
Jalna,10/31/2013,86
Ambernath,10/31/2013,98
Navi Mumbai,10/4/2010,65
Nashik,10/4/2010,103
Raigad,10/4/2010,57.66667
Ulhasnagar,10/4/2010,127
Taloja,10/4/2010,79.5
Latur,10/4/2010,71
Solapur,10/4/2010,54
Jalgaon,10/4/2010,99
Pune,10/4/2010,57.66667
Aurangabad,10/4/2010,63
Mumbai,10/4/2010,121
Mumbai Metro,10/4/2010,98.125
Sangli,10/4/2010,37
Nagpur,10/4/2010,70.5
Amravati,10/4/2010,83
Kolhapur,10/4/2010,55
Navi Mumbai,10/4/2011,124.6667
Jalgaon,10/4/2011,110
Badlapur,10/4/2011,104
Mumbai Metro,10/4/2011,93.9
Kolhapur,10/4/2011,111
Raigad,10/4/2011,80.66666
Nashik,10/4/2011,62.5
Taloja,10/4/2011,79.33334
Mumbai,10/4/2011,112.5
Pune,10/4/2011,80.66666
Latur,10/4/2011,117
Thane,10/4/2011,49
Nagpur,10/4/2011,40.5
Jalna,10/4/2011,74
Akola,10/4/2011,123
Aurangabad,10/4/2011,72
Amravati,10/4/2011,85
Solapur,10/4/2011,78
Pune,10/4/2012,54.33333
Chandrapur,10/4/2012,184.3333
Kalyan,10/4/2012,63
Thane,10/4/2012,57
Nagpur,10/4/2012,66
Jalna,10/4/2012,47
Akola,10/4/2012,120
Kolhapur,10/4/2012,47
Solapur,10/4/2012,71
Jalgaon,10/4/2012,134
Nashik,10/4/2012,88
Dahanu,10/4/2012,184.3333
Taloja,10/4/2012,81
Navi Mumbai,10/4/2012,78.5
Sangli,10/4/2012,37
Aurangabad,10/4/2012,51
Ambernath,10/4/2012,77
Raigad,10/4/2012,54.33333
Latur,10/4/2012,130
Badlapur,10/4/2012,72
Mumbai Metro,10/4/2012,71.57143
Nanded,10/4/2012,26
Mumbai,10/4/2012,72.5
Mumbai,10/4/2013,80.5
Amravati,10/4/2013,35
Nagpur,10/4/2013,82.5
Nanded,10/4/2013,63
Latur,10/4/2013,68
Jalna,10/4/2013,63
Navi Mumbai,10/4/2013,60
Taloja,10/4/2013,58.5
Raigad,10/4/2013,41.5
Dahanu,10/4/2013,74.5
Chandrapur,10/4/2013,74.5
Sangli,10/4/2013,30
Aurangabad,10/4/2013,74
Jalgaon,10/4/2013,108
Bhiwandi,10/4/2013,83
Kolhapur,10/4/2013,158
Akola,10/4/2013,138
Thane,10/4/2013,49
Mumbai Metro,10/4/2013,66.2
Nashik,10/4/2013,52.5
Pune,10/4/2013,41.5
Lote,10/4/2013,88
Solapur,10/4/2013,65
Aurangabad,10/5/2010,51
Akola,10/5/2010,101
Mumbai,10/5/2010,154.5
Chandrapur,10/5/2010,143.3333
Latur,10/5/2010,114
Jalgaon,10/5/2010,120
Solapur,10/5/2010,61
Dahanu,10/5/2010,143.3333
Jalna,10/5/2010,87
Mumbai Metro,10/5/2010,106.2778
Pune,10/5/2010,47.5
Kolhapur,10/5/2010,95
Raigad,10/5/2010,47.5
Nashik,10/5/2010,107.5
Navi Mumbai,10/5/2010,94
Amravati,10/5/2010,121
Taloja,10/5/2010,70.33334
Nagpur,10/5/2010,52
Panvel,10/5/2011,68
Nashik,10/5/2011,89
Aurangabad,10/5/2011,43
Amravati,10/5/2011,84
Jalna,10/5/2011,58
Thane,10/5/2011,48
Navi Mumbai,10/5/2011,85.66666
Kolhapur,10/5/2011,101
Latur,10/5/2011,83
Ulhasnagar,10/5/2011,97
Raigad,10/5/2011,92.66666
Solapur,10/5/2011,117
Mumbai Metro,10/5/2011,85.38095
Taloja,10/5/2011,117
Mumbai,10/5/2011,105
Jalgaon,10/5/2011,134
Kalyan,10/5/2011,77
Pune,10/5/2011,92.66666
Akola,10/5/2011,134
Sangli,10/5/2011,98
Taloja,10/5/2012,77.66666
Jalgaon,10/5/2012,96
Latur,10/5/2012,22
Sangli,10/5/2012,26
Solapur,10/5/2012,71
Mumbai,10/5/2012,84
Nagpur,10/5/2012,81
Amravati,10/5/2012,90
Mumbai Metro,10/5/2012,75.63333
Nashik,10/5/2012,85
Pune,10/5/2012,42.66667
Raigad,10/5/2012,42.66667
Kolhapur,10/5/2012,103
Aurangabad,10/5/2012,56
Jalna,10/5/2012,54
Chandrapur,10/5/2012,105
Navi Mumbai,10/5/2012,56.5
Dombivali,10/5/2012,97
Nanded,10/5/2012,8
Bhiwandi,10/5/2012,63
Dahanu,10/5/2012,105
Chandrapur,10/5/2013,85
Latur,10/5/2013,43
Solapur,10/5/2013,62
Navi Mumbai,10/5/2013,100.5
Sangli,10/5/2013,90
Lote,10/5/2013,80
Nashik,10/5/2013,56
Dahanu,10/5/2013,85
Raigad,10/5/2013,49.66667
Nagpur,10/5/2013,36.5
Pune,10/5/2013,49.66667
Mumbai,10/5/2013,53
Nanded,10/5/2013,52
Mumbai Metro,10/5/2013,96.875
Aurangabad,10/5/2013,76
Kolhapur,10/5/2013,142
Taloja,10/5/2013,62
Jalgaon,10/5/2013,103
Panvel,10/5/2013,172
Amravati,10/5/2013,130
Akola,10/5/2013,137
Sangli,10/6/2010,74
Ulhasnagar,10/6/2010,97
Nagpur,10/6/2010,53
Nashik,10/6/2010,91
Pune,10/6/2010,101
Aurangabad,10/6/2010,82
Amravati,10/6/2010,129
Jalna,10/6/2010,62
Panvel,10/6/2010,44
Akola,10/6/2010,119
Raigad,10/6/2010,101
Kolhapur,10/6/2010,84
Latur,10/6/2010,131
Jalgaon,10/6/2010,136
Mumbai Metro,10/6/2010,94.86667
Taloja,10/6/2010,95
Mumbai,10/6/2010,128
Navi Mumbai,10/6/2010,110.3333
Solapur,10/6/2010,95
Jalna,10/6/2011,63
Amravati,10/6/2011,72
Mumbai,10/6/2011,99
Mumbai Metro,10/6/2011,87.93333
Raigad,10/6/2011,78.66666
Aurangabad,10/6/2011,64
Badlapur,10/6/2011,100
Nashik,10/6/2011,67
Sangli,10/6/2011,38
Taloja,10/6/2011,103.3333
Solapur,10/6/2011,89.5
Nagpur,10/6/2011,44
Thane,10/6/2011,53
Kolhapur,10/6/2011,70
Jalgaon,10/6/2011,130
Latur,10/6/2011,101
Navi Mumbai,10/6/2011,84.33334
Pune,10/6/2011,78.66666
Amravati,10/6/2012,94
Taloja,10/6/2012,75
Mumbai Metro,10/6/2012,76.5
Jalgaon,10/6/2012,100
Dahanu,10/6/2012,236
Solapur,10/6/2012,75
Nagpur,10/6/2012,57
Thane,10/6/2012,59
Nashik,10/6/2012,81.5
Sangli,10/6/2012,75
Pune,10/6/2012,67
Nanded,10/6/2012,9
Raigad,10/6/2012,67
Akola,10/6/2012,137
Aurangabad,10/6/2012,61
Panvel,10/6/2012,92
Bhiwandi,10/6/2012,61
Navi Mumbai,10/6/2012,73
Chandrapur,10/6/2012,236
Mumbai,10/6/2012,99
Kolhapur,10/6/2012,80
Latur,10/6/2012,57
Solapur,10/6/2013,46
Sangli,10/6/2013,38
Nagpur,10/6/2013,123
