station_name,date,pm25,pm25_aqi
Mandir Marg,27/08/2015,44.31707317073171,73.86178861788619
Mandir Marg,28/08/2015,71.10810810810811,137.02702702702703
Mandir Marg,31/08/2015,40.72093023255814,67.86821705426357
Mandir Marg,01/09/2015,49.265957446808514,82.10992907801419
Mandir Marg,02/09/2015,66.24193548387096,120.8064516129032
Mandir Marg,03/09/2015,55.50684931506849,92.51141552511416
Mandir Marg,04/09/2015,39.422222222222224,65.70370370370371
Mandir Marg,05/09/2015,49.976190476190474,83.29365079365078
Mandir Marg,06/09/2015,31.291666666666668,52.15277777777778
Mandir Marg,07/09/2015,34.523809523809526,57.539682539682545
Mandir Marg,08/09/2015,37.72222222222222,62.87037037037037
Mandir Marg,09/09/2015,33.638297872340424,56.06382978723404
Mandir Marg,10/09/2015,38.385416666666664,63.97569444444444
Mandir Marg,11/09/2015,46.58139534883721,77.63565891472868
Mandir Marg,12/09/2015,67.89887640449439,126.3295880149813
Mandir Marg,13/09/2015,73.0379746835443,143.45991561181435
Mandir Marg,14/09/2015,111.17391304347827,270.57971014492756
Mandir Marg,15/09/2015,90.5,201.66666666666666
Mandir Marg,16/09/2015,86.81481481481481,189.3827160493827
Mandir Marg,17/09/2015,96.27380952380952,220.9126984126984
Mandir Marg,18/09/2015,47.08888888888889,78.48148148148148
Mandir Marg,19/09/2015,68.53488372093024,128.4496124031008
Mandir Marg,20/09/2015,55.936708860759495,93.22784810126583
Mandir Marg,21/09/2015,46.42857142857143,77.38095238095238
Mandir Marg,22/09/2015,31.12857142857143,51.88095238095238
Mandir Marg,23/09/2015,26.135593220338983,43.559322033898304
Mandir Marg,24/09/2015,39.270270270270274,65.45045045045046
Mandir Marg,25/09/2015,46.714285714285715,77.85714285714286
Mandir Marg,26/09/2015,51.81012658227848,86.35021097046413
Mandir Marg,27/09/2015,56.125,93.54166666666667
Mandir Marg,28/09/2015,47.375,78.95833333333334
Mandir Marg,29/09/2015,53.91358024691358,89.85596707818931
Mandir Marg,30/09/2015,45.3625,75.60416666666666
Mandir Marg,01/10/2015,64.66666666666667,115.55555555555557
Mandir Marg,02/10/2015,68.34065934065934,127.80219780219781
Mandir Marg,03/10/2015,75.25,150.83333333333334
Mandir Marg,04/10/2015,87.53246753246754,191.77489177489178
Mandir Marg,05/10/2015,107.69318181818181,258.9772727272727
